name best iter_.05 iter_.1 iter_.5 
circuit_3_pr264 27638.991112568947 51525.098490500306 43682.33222447918 74215.62143101625 
gaussian_12 9.552591828115276 13.685047935810891 14.82198338665425 15.369393409788653 
circuit_2_pr124 41642.85784196342 65143.37921617554 58276.759589673224 71675.90646460016 
uniform_7 10.412223240448508 13.623475576035819 13.15426545434393 13.583289538130815 
circuit_17_u159 21985.05744999775 36886.65870817743 24257.622612149786 31084.076012405614 
city_8_fnl4461_l 23146.14845688299 25841.74509057683 63562.049973077235 44312.4175326229 
uniform_11 9.783692850997902 12.96308735300977 13.707623354266344 12.96308735300977 
city_13_gr202 129.11625632038397 334.2362047539587 258.2664059956464 276.15864666235814 
gaussian_6 8.777777827798355 12.057566518623009 12.011047615522862 14.030850794192132 
gaussian_1 10.008134577082057 15.659972097746174 16.774915753591184 16.774915753591184 
circuit_20_pr226 40046.73827823757 70285.57049886331 69523.51445294361 69307.46239332359 
gaussian_18 9.899552640652557 12.97874330244525 14.283072928285822 15.172398770278114 
uniform_21 10.138404955587808 15.430223472897575 15.313908408122176 13.752768825820846 
uniform_16 11.001379591610311 20.05863628021113 15.797829313673786 16.448096001312887 
uniform_0 9.887239424920917 14.286936738179 15.329005848567821 14.713356197880985 
city_3_usa13509_lr 2049627.2190383386 2265004.19598202 5672226.102167821 2274271.0429839743 
gaussian_15 8.89081707677772 13.347740207354285 14.347082207546958 16.161148927057734 
city_15_gr666_r 141.76532519943638 158.22986155260966 169.11967812411126 254.2684674073218 
gaussian_22 9.903843081742664 15.26990285197584 15.26990285197584 14.735377355481782 
circuit_12_d198 5892.451976422574 6384.200065291288 6742.792872077258 6364.447383649164 
city_9_fnl4461_r 26554.05087236794 50592.64961291448 30152.141274357615 50977.48799821975 
city_7_gr137 251.69308219614834 296.32486408017814 442.76114066187654 406.2017996915595 
gaussian_10 8.91670336959902 14.059411914536346 12.767647461673825 13.068462054430332 
gaussian_9 9.564111645708609 15.287875618568775 13.840818804232741 14.846721823778127 
circuit_19_pr439 35145.6570176364 38705.13594364996 92731.03988419204 65596.31103182407 
circuit_8_pcb1173 6306.75558890751 7089.7326876303705 11454.763705055773 7325.191245423146 
uniform_8 10.53944138667348 16.552190206990836 22.21211887553157 16.851530848258378 
uniform_13 9.621053809467728 13.841131941910426 13.308807178654238 12.68798027308818 
uniform_24 10.461257553504677 15.725969806661581 13.846092002692998 15.725969806661581 
circuit_7_pr152 37500.60119379369 57427.19345106339 59919.062465600364 59707.71978599901 
gaussian_4 9.625527128183277 15.346210319345799 16.28784362961506 17.981597853548756 
uniform_5 9.683016000731712 14.082867372388723 13.504086768980889 13.99549620535122 
city_2_usa13509_ul 2456647.3733509243 2648832.11902549 6632338.709192036 2624578.1695833723 
