inst_a inst_b best mapping geometric deepwalk node2vec struc2vec dummy heuristic_dbl_mst heuristic_far_ins heuristic_near_ins heuristic_near_neigh 
circuit_17_u159 circuit_17_u159_t4_#0 24738.60349634172 36004.204209860574 36151.75073108919 50374.30166982366 44765.408067284065 60062.95638744609 57451.84871780664 27179.46702718879 25429.12665731318 26273.177725449692 28351.211173233798 
circuit_17_u159 circuit_17_u159_r5_#0 23983.17123513028 30368.908489535246 29036.092057218226 50340.22727045335 35501.27598685746 53861.51162567989 60319.68663919854 25805.072436447943 24689.88708894297 24911.814425728553 27264.464420563843 
circuit_17_u159 circuit_17_u159_t5_#0 23842.580135858167 31507.58712738522 29529.378206305053 62562.10017139198 66922.01044306545 62978.87642896422 73190.95102729737 27280.79563807356 24477.82774547184 24227.539274084345 27585.238028926997 
circuit_17_u159 circuit_17_u159_r6_#0 23061.078533571166 30944.77617165698 32488.406960069566 54470.32093140839 45842.12661624803 56422.01658072666 57976.48281017749 27738.028710361632 24067.44353200045 23359.229581693526 27033.931738750507 
circuit_17_u159 circuit_17_u159_t6_#0 23446.240274879834 29491.076360620496 33041.996226662326 59560.635101413995 75548.55896161153 46757.282685441365 58286.30353629968 27538.38588184504 25208.86857340279 23946.612339208266 33365.231217758395 
circuit_17_u159 circuit_17_u159_r7_#0 22334.01905846573 34947.88671645188 27323.993088609903 53497.33392902017 53533.67562021832 64635.79663892136 52383.866422611354 24983.973889859746 23688.248214064046 22965.582141985025 23709.025982891206 
circuit_17_u159 circuit_17_u159_t7_#0 22762.970370358944 26662.054902894273 26748.486054599893 56659.458435747794 58118.40297191256 64375.83882680031 54268.74112635155 25337.865838105983 23909.89056299704 23193.671064606093 25235.51798212292 
circuit_17_u159 circuit_17_u159_r8_#0 22362.86024415888 26479.629480301865 25326.48480790786 52405.24194299073 42532.51880103156 39592.16376318505 53180.075418783126 24182.021848136832 22961.542861277103 22886.666268585694 24415.74441603254 
circuit_17_u159 circuit_17_u159_t8_#0 22332.879460175038 28117.89529755378 26545.688404777997 39845.86181737755 53737.82372339948 55347.30307360667 41185.208460543625 24060.14686013866 22575.54926544464 23003.85730437909 23670.186346123777 
circuit_17_u159 circuit_17_u159_r9_#0 21985.05744999775 36444.365526442736 24629.694435894668 37107.374651783604 37321.774828005604 36407.030009935355 50537.481748212434 23186.205712656905 22346.027868395988 22891.90906137769 23287.244892324154 
circuit_17_u159 circuit_17_u159_t9_#0 22380.346580492558 24579.029085125945 25709.944186396227 25319.339586805392 37513.164085719756 37276.93008244151 38005.274169894226 23019.597396665384 22743.18021061943 22576.669329949822 23863.06720024084 
city_8_fnl4461_l city_8_fnl4461_l 2109.35244856609 2133.151128227204 2109.35244856609 2109.35244856609 2109.35244856609 5029.54244255751 3896.8719993481045 2914.242169512612 2192.0549775711133 2313.5701032698125 2536.877903526126 
city_8_fnl4461_l city_8_fnl4461_l_r1_#0 21425.11502698159 23911.04000313909 23609.68089433213 23863.72749559929 21627.689951791523 24512.18697760069 23585.389928366432 22125.66514833532 21687.894187022852 21728.79378089359 22380.853264675687 
city_8_fnl4461_l city_8_fnl4461_l_t1_#0 21555.117024674473 23709.09546020573 23709.09546020573 22516.603039526723 22278.07263153829 24002.203450091773 24733.136860338458 22292.436740278637 21753.846406194432 21939.39374630843 22678.11448774224 
city_8_fnl4461_l city_8_fnl4461_l_r2_#0 21518.18077123911 23784.75271470988 23991.995404756984 23258.719248211022 23954.089031014144 23927.45789309 23739.045160525486 22123.548876763773 21709.390358302488 22002.715667190423 22402.19770141153 
city_8_fnl4461_l city_8_fnl4461_l_t2_#0 22168.87912958359 25872.202008203396 25089.410257898486 24344.494684061643 24356.046242808705 25944.85474816302 25111.8154423488 23193.48578370156 22321.5563762678 22415.80658932991 23017.43523526118 
city_8_fnl4461_l city_8_fnl4461_l_r3_#0 22047.626466624453 24229.689492924885 23691.670756056115 44154.85649279254 24953.208072392612 24867.234131797282 44784.45107940526 22739.368958946823 22223.01818647216 22560.58881795109 22710.003964301697 
city_8_fnl4461_l city_8_fnl4461_l_t3_#0 22727.761940375465 44828.87678303919 27023.542108325277 44487.70953168406 45917.76772163006 44596.29656332842 45463.60483865707 24090.26702819951 23212.780433019292 23299.16042124146 24425.007897218784 
city_8_fnl4461_l city_8_fnl4461_l_r4_#0 22548.87855710249 24027.724463402064 25570.778639676588 26731.89069698758 45617.31826530112 44852.21840187451 64776.79554225053 23765.268553759 22774.855199051377 22794.048784918203 23689.322014197725 
city_8_fnl4461_l city_8_fnl4461_l_t4_#0 23104.587765561333 25428.07820589417 27340.958658188098 65584.30474905678 46553.82399055772 47513.197265790026 65671.21334389014 24420.123287638533 23454.966836070886 23532.201208703813 23715.92781112732 
city_8_fnl4461_l city_8_fnl4461_l_r5_#0 22712.44340260635 44835.53164212188 45700.22965117308 45052.31720553464 84453.26757291055 46287.85020229465 45700.120643466435 23834.63020821126 22909.91911261599 23226.71997026659 23343.35317623375 
city_8_fnl4461_l city_8_fnl4461_l_t5_#0 23877.700445960138 46334.57926473765 26838.302192489704 47894.98202318009 66270.1854161204 47708.88751827263 66480.82628850632 25562.83851615668 24045.012057463613 24143.925707256247 25290.73933013782 
city_8_fnl4461_l city_8_fnl4461_l_r6_#0 23566.88343987992 26915.593100797312 25240.017466154488 65550.42586646871 46358.391079462075 46605.636480800946 65285.6375254547 25317.719648599195 23973.379893075915 24053.98845511657 25740.49823713462 
city_8_fnl4461_l city_8_fnl4461_l_t6_#0 24258.831157749122 26860.688803785684 27208.76566409684 66571.1185956302 66968.84179379405 85529.96556180161 66693.43481800439 25976.28696025646 24601.324847667544 24883.674671157474 26167.569582041724 
city_8_fnl4461_l city_8_fnl4461_l_r7_#0 23960.86396617538 26019.34143427064 26186.258424921733 45885.20159683205 65360.64007576754 104684.56488855164 46883.83109241248 25101.32984283489 24428.893374338088 24407.075589547552 25591.168530884774 
city_8_fnl4461_l city_8_fnl4461_l_t7_#0 24644.97646505499 29874.749973213027 28259.097039331456 31289.550843630226 48211.33326590066 68156.63595976146 66723.12801758629 26225.758185391074 24947.485377112178 24869.759560493905 26452.341550921064 
city_8_fnl4461_l city_8_fnl4461_l_r8_#0 23914.614313040856 27654.79586329017 27654.79586329017 65730.21583428443 84934.51255716254 65142.74969380743 65485.57485468251 25180.60705481704 24008.57145502301 24018.590430092645 25243.405694438872 
city_8_fnl4461_l city_8_fnl4461_l_t8_#0 24207.35091158655 46340.486943424025 27286.307239585745 65851.32779797907 66737.39274010231 66711.95219761977 84445.88441678959 25440.176504174444 24603.693817516487 24932.6641201893 26306.13122946752 
city_8_fnl4461_l city_8_fnl4461_l_r9_#0 23146.14845688299 82547.95374712638 44901.00007400695 43764.1520098506 44915.482394193255 63889.62399179521 63792.39766868968 23821.379159064072 23174.10892851388 23157.713516626645 24458.562659480554 
city_8_fnl4461_l city_8_fnl4461_l_t9_#0 23494.2202921059 25590.965085689942 44444.153255354024 45465.21897033675 27084.308998131946 46037.21075046893 45864.95842378072 25205.711161418472 23575.32637252782 23869.129483443005 25240.002377561676 
uniform_11 uniform_11 10.034620389530097 10.034620389530097 10.034620389530097 11.779422449636165 10.034620389530097 19.97458418610744 21.41562992803586 15.232430270516799 10.692186592597 11.94914538128671 11.438439846825698 
uniform_11 uniform_11_r1_#0 10.073800639599575 11.53404429971216 11.52565177433963 12.616255666079354 13.237944316471788 18.070610098313505 21.747349988242668 14.560899813299866 11.277794142906256 11.479587139909768 12.123728604622203 
uniform_11 uniform_11_t1_#0 10.080737019265218 11.525976680266762 11.53183931004658 12.820794431536624 11.497516328252976 22.780302845482165 23.306413366865485 14.839482210746624 11.045715020589643 11.488448611021774 12.503510382727427 
uniform_11 uniform_11_r2_#0 10.015581990346366 11.869501630716382 11.462210263515885 13.883146820246747 15.862655422296081 22.947908861984455 23.316580943234626 13.972108682283483 10.921410661093411 11.80850631769612 12.835174004103502 
uniform_11 uniform_11_t2_#0 9.989265006479478 11.59860774459149 11.340674287326975 18.11474754638126 15.839299722991873 22.001805566788853 19.903484538146994 14.390688065919608 10.828993737875141 11.77734315273157 12.838217559284953 
uniform_11 uniform_11_r3_#0 10.449316778477119 12.857455948115303 12.03098731022376 17.46915539911745 12.151165471327078 22.888123444349592 20.751342645846883 15.657790648229883 10.873776616811849 11.438302088061084 14.130972974058833 
uniform_11 uniform_11_t3_#0 10.398410449952483 11.746646448924013 11.746646448924013 21.554598819115856 15.922926976000054 22.427957876040335 20.170175812185818 12.51813854214957 11.518933301730339 11.549571896647388 13.127971838458524 
uniform_11 uniform_11_r4_#0 10.195577525740458 13.246268782720186 13.246268782720186 15.391504359630774 21.341458820367606 20.774919536810064 23.30725923221731 13.938491476378799 10.743357932027232 10.754920998299266 11.405293284481681 
uniform_11 uniform_11_t4_#0 10.29714273854224 13.341184951839404 13.341184951839404 19.444600577862566 22.732589672810295 18.72829471789936 23.097028735738355 15.124080921332151 11.319225832274213 11.239401371976943 11.448888875566768 
uniform_11 uniform_11_r5_#0 10.401383792806426 12.331751258587822 12.331751258587822 18.725707021242677 21.305236441923523 22.287471223221704 18.812700239279565 13.758026250453334 10.864919525600826 11.404226915032028 11.690451059564452 
uniform_11 uniform_11_t5_#0 10.31589509472854 12.154084722761397 12.041080706566321 19.910532947611525 17.656281328079743 22.965415269897726 21.23280671619596 13.250150066997612 10.74168952416947 11.434335142867564 11.55499227049543 
uniform_11 uniform_11_r6_#0 10.264802161578432 13.728811170290443 13.591470448887488 21.099243212340372 19.42546923972381 22.971208373852612 21.68360160092612 12.935273616460577 11.84215484809316 10.98696489008683 13.432421203756475 
uniform_11 uniform_11_t6_#0 10.38184593679157 13.318315143473134 13.655453076615952 21.25615855428556 21.375064857273653 21.193304762413646 19.03627456451835 11.8125058977398 11.936855980998043 10.938581920843966 13.303796115834427 
uniform_11 uniform_11_r7_#0 10.696681457274384 14.57368828132659 14.190258682838575 22.24162130000418 23.801771670721592 21.18945431193338 23.321373587492165 14.751191412697887 11.556843658448512 11.74071671498296 13.488731087892726 
uniform_11 uniform_11_t7_#0 10.755522085545124 13.272968511293522 13.272968511293522 23.457039070903242 22.920628881980985 19.727440947774255 22.037016830284198 13.673495641604166 11.305172982958888 11.525529635820302 11.106921824765882 
uniform_11 uniform_11_r8_#0 10.015315278486451 15.018988372840026 13.353727790535242 22.299132870171498 21.144821124086285 23.290600736098586 18.404806808639083 13.554875474308956 10.9468804859269 10.943548940990057 13.140277809103894 
uniform_11 uniform_11_t8_#0 10.162779314678557 13.40086674078889 12.981941265385851 21.821320648522313 21.453827169035335 20.92902450520399 20.662434049861066 13.855224768851908 10.901507210564672 11.027823804295728 11.785422776788824 
uniform_11 uniform_11_r9_#0 9.783692850997902 12.96308735300977 12.96308735300977 20.956951190872893 19.097274629080783 22.820017070343876 21.03278264896704 13.885501336928273 10.05239905941465 11.184418741852099 11.00333453734681 
uniform_11 uniform_11_t9_#0 9.804689625117748 12.687069794856844 11.921881643450524 20.413939017395446 20.28257448755195 19.950219829210184 21.12592875622881 12.503444122993944 10.194759190041571 10.786198895301323 12.333982362843111 
city_13_gr202 city_13_gr202 52.0849844422488 52.0849844422488 52.0849844422488 82.93243058030846 52.0849844422488 87.45405435231089 112.39936491686073 71.29353155614844 57.116977643201245 63.1012053015865 62.59827513232836 
city_13_gr202 city_13_gr202_r1_#0 140.24277554557332 142.72387764011464 142.72387764011464 184.5177281011487 143.7057617109563 175.7975025261259 187.26844094227425 157.38126690572105 148.42211744920846 149.76830231503092 156.31724236163208 
city_13_gr202 city_13_gr202_t1_#0 138.70276837527086 151.07611854054545 148.37242695717708 144.75066301806268 144.75066301806268 180.40111003527824 202.7045325167926 154.7857589162915 146.1811813188471 145.33197585670302 157.53854565183212 
city_13_gr202 city_13_gr202_r2_#0 137.74204248542557 199.0042233866786 199.23276463410514 206.86170729832887 193.84842217374046 189.79855566983133 203.73009104451958 147.44329056830247 142.31330688615313 149.8325852862786 147.55385294603232 
city_13_gr202 city_13_gr202_t2_#0 136.70480797083016 184.21363134074514 166.38112941446644 195.08704685509556 184.58512677957413 202.86910383331352 198.07549837870476 156.83801636243214 143.48524318796305 148.10232130973014 151.01820079787248 
city_13_gr202 city_13_gr202_r3_#0 136.33129302320285 282.1912594752356 252.7932912166221 188.34220796369476 183.6419940432091 283.33118878099907 284.9461297864303 144.5571758913059 145.29957712982045 143.58929247998913 143.44009388774978 
city_13_gr202 city_13_gr202_t3_#0 140.86745606617043 194.70214161847602 256.7527001124566 274.81521535529623 285.9468299292711 289.24007263765327 212.06342968147771 157.12096670690602 149.29824902714807 145.7077180289176 165.65038627045286 
city_13_gr202 city_13_gr202_r4_#0 137.4077253785758 162.79165604893743 284.06848240503757 380.2252874339514 196.77632051861235 292.38081842494194 268.15756332255006 153.50848049103476 143.1786951620927 148.72164534933603 148.6890567117777 
city_13_gr202 city_13_gr202_t4_#0 142.00852534033623 180.80075547989784 218.03963437164663 372.4966498123417 385.4978408467047 284.7367964107195 281.5268202428447 159.89519376403234 146.28566760131335 148.90835332472628 152.38280681036423 
city_13_gr202 city_13_gr202_r5_#0 139.74137974024248 191.54053792091224 178.30898662009818 466.88572355269804 374.7857105479142 369.9117162648321 272.34040044646247 155.83843985933305 142.27104784379193 146.24312885445542 152.33328037184387 
city_13_gr202 city_13_gr202_t5_#0 134.83996307027286 359.6919505239804 174.04005217834194 187.65511891805158 371.70647506102813 370.3293878836121 283.5667945931486 155.62587105745675 136.65060722408361 140.86148895421618 145.939257057522 
city_13_gr202 city_13_gr202_r6_#0 134.09035218532074 168.91948859825408 161.23053191493213 361.0088569393017 450.48750445536245 373.50825449486143 277.47814005171796 153.5636272069473 136.56923296733098 142.51509605955476 143.93776460429035 
city_13_gr202 city_13_gr202_t6_#0 138.0954396987512 167.51343683416277 162.77047154673642 278.2091093287147 278.0290923220498 373.7542654817846 265.64052264096273 158.72109340406973 139.8933263031637 150.19503728090623 145.0957836708528 
city_13_gr202 city_13_gr202_r7_#0 135.89858792527664 167.43955960408914 158.43044204562338 358.7928825402403 364.91922677512076 456.31261018378757 355.40541347207414 154.03290724823322 137.8168908191648 137.50668391054663 143.6532732953097 
city_13_gr202 city_13_gr202_t7_#0 138.37512510250474 362.6181183018878 157.244302003072 276.65944828972545 452.7544337751217 370.26001587242257 453.0392424037651 152.31675481193443 143.14666449764206 147.03380795245883 140.89893247173075 
city_13_gr202 city_13_gr202_r8_#0 133.65333950358553 159.7304624203762 156.60735098506177 355.4536078485008 250.51161615250334 347.41999390614154 445.94518723599504 142.57393579254753 136.2359261244691 138.0457920571324 144.4375466694113 
city_13_gr202 city_13_gr202_t8_#0 129.93218066691608 153.3562683152011 153.3562683152011 342.32541628294746 354.5453999010436 346.5046874982796 258.02916817425466 145.06901927306942 131.39783243741886 136.127944466066 134.54538159392007 
city_13_gr202 city_13_gr202_r9_#0 129.11625632038397 146.06072698260607 243.4150035390509 340.9923308462632 341.20450876790505 343.5840615870539 434.4732227354273 139.82186712179407 130.14623815136144 133.4128335219778 138.17860696132527 
city_13_gr202 city_13_gr202_t9_#0 131.34269526108315 247.96423022122468 234.8156124191116 256.96068491817465 344.7357121549426 341.1240030614644 253.51363012909582 143.6221412407802 134.26135693669787 136.58947204441642 142.82718127575816 
gaussian_6 gaussian_6 6.487286077461049 6.487286077461049 6.487286077461049 7.612969367745108 6.487286077461049 10.844891464674523 10.45096558482554 8.357684305850517 6.880437632522245 7.163744414215442 8.643460977228093 
gaussian_6 gaussian_6_r1_#0 6.482830868668351 6.660023973108382 6.660023973108382 6.660023973108382 6.660023973108382 10.818482638987879 11.648261298392475 8.141002005590904 7.291922521934349 6.549297848764308 8.296775514617433 
gaussian_6 gaussian_6_t1_#0 6.482711649660375 6.660734298634959 6.660734298634959 10.415929089466612 6.660734298634959 11.078026655784763 9.974337827587197 8.360127957501076 7.212600522285593 6.553526935480898 7.777032370430775 
gaussian_6 gaussian_6_r2_#0 6.5640455980685966 7.160058779845049 7.558187603686591 8.302885674064035 9.248157102923273 10.581898217634725 11.011762522451983 8.204122065476508 7.382759008303488 7.408474749193577 7.1302320233999446 
gaussian_6 gaussian_6_t2_#0 6.562754163994289 7.690885713198146 7.843659232246212 10.12448260553941 8.328687222383317 11.241318161117379 11.057747624849148 8.847978474129953 7.401205353695227 7.269235600873146 7.5048847537622025 
gaussian_6 gaussian_6_r3_#0 7.30261807131477 9.367868653533046 9.367868653533046 11.320210062777631 10.502847015042294 12.002162247648258 12.037974620679615 9.325376456641667 8.1279500592985 7.776227678800048 8.617606257864017 
gaussian_6 gaussian_6_t3_#0 7.335895515886849 9.48362805416034 8.80675143363881 12.421478024339395 9.624443054085056 12.060005599857226 12.796907299144975 9.334960091255597 8.145551164644617 8.164035645470602 7.884000897659983 
gaussian_6 gaussian_6_r4_#0 7.898193184714377 11.62200240695706 10.48517134143556 12.363818804494308 11.267418330998648 14.16768020007987 12.109329489110815 9.741728876365379 8.525585222951076 9.250268485860847 8.856490920888643 
gaussian_6 gaussian_6_t4_#0 7.926444311384625 9.858679627507996 10.587043026756701 13.524708079149569 13.472885208416681 13.562255503445153 12.730896925572077 10.802223458298258 8.728888618637871 9.20425067721181 9.292354804988769 
gaussian_6 gaussian_6_r5_#0 8.443674139936343 11.224334417337145 11.224334417337145 15.313908904717353 16.420421849111925 15.044883141215765 15.86280595237866 11.289304246406436 9.450808119611716 9.344926578490032 10.101302163971171 
gaussian_6 gaussian_6_t5_#0 8.462484084901403 11.06722057382177 11.298339484558904 14.695109644212021 14.35360108265888 14.515571087023348 13.675064550455293 11.13952063021777 9.199196604638425 9.890207370340313 10.738365734012948 
gaussian_6 gaussian_6_r6_#0 9.147070506643903 13.117915323202315 11.923490426722799 14.68174559335584 16.770490681115223 14.321209497240115 16.876829272172188 10.90082243071192 9.748977564175958 9.878508583534938 10.875195005325411 
gaussian_6 gaussian_6_t6_#0 9.11048812554797 12.930909318238658 12.57808505562103 16.2989658685122 16.674181674199804 15.044262054142443 16.20973685913135 11.950413915042066 9.427810892078975 9.731155938299699 10.240340670950115 
gaussian_6 gaussian_6_r7_#0 9.239525615159367 14.272437569424287 13.303756078749608 17.11447810950837 17.869740553631235 18.51018837142758 16.418401411906252 13.215575292355986 10.182713343366776 10.359189557580724 11.334371248054092 
gaussian_6 gaussian_6_t7_#0 9.237541257841546 13.55936681743639 13.55936681743639 17.908595605173026 15.915399021385818 18.441860220526422 14.631216636012399 12.416889832628454 10.125668781085356 10.005909681384058 10.835791761034582 
gaussian_6 gaussian_6_r8_#0 9.17948262058768 14.479170331596073 14.015645622274393 17.597536544736535 16.471973911622587 17.116082135036326 16.412626831200345 12.577845437146403 9.705521206074609 9.854718241178237 11.110935483827541 
gaussian_6 gaussian_6_t8_#0 9.159178462054848 14.348091140333498 14.246087727726884 17.8430986828066 19.371729556385986 17.58814397144274 14.681757040800342 11.893563752192058 10.054196806431587 10.4429429089778 9.96731760908045 
gaussian_6 gaussian_6_r9_#0 8.777777827798355 13.240769754019327 13.240769754019327 18.384008980367874 17.524290157366757 19.175475505653882 18.1235068063027 11.888153499134509 9.316966724918064 10.062204166683983 11.08442592841011 
gaussian_6 gaussian_6_t9_#0 8.801653499905424 15.075168663143442 12.359152791785357 18.532316075642072 18.025727822623523 17.023258025224507 17.956181893405727 11.870486107600145 9.20299470897865 10.034392777206232 11.216247464132088 
gaussian_1 gaussian_1 5.5409997595378515 5.5409997595378515 5.5409997595378515 5.653047618036917 5.5409997595378515 10.035981458615202 9.76056414958911 7.252583415196964 5.969138006008249 6.47835922184789 6.711986319896168 
gaussian_1 gaussian_1_r1_#0 5.960901607996824 6.58591891528981 6.58591891528981 8.15592465340833 6.72227382715221 11.764711982187713 11.663372669207963 7.324902263956755 6.321096301274041 7.133592511976784 6.954622036161865 
gaussian_1 gaussian_1_t1_#0 5.960669301801174 6.5865854707469325 6.5865854707469325 6.720134134233409 6.720134134233409 11.48925684675434 9.72880817537344 7.656893758251424 6.308228585834641 7.45327835033161 6.810606775296747 
gaussian_1 gaussian_1_r2_#0 7.5806282946361065 8.715537898242133 8.698674802079289 12.216909874143665 11.424531376317804 11.743314120052476 13.034373805373122 9.687462106854621 8.111214976374214 9.393100535999046 8.999761380565369 
gaussian_1 gaussian_1_t2_#0 7.601404562343809 9.288615722664556 8.60199550834087 9.719620582071956 11.428792748554663 11.96368444018656 12.043327358601722 9.082225515692485 8.084939743686022 8.305751944485083 8.79191362495534 
gaussian_1 gaussian_1_r3_#0 7.8568271343257 10.980467775725316 10.952511839103934 13.74682763648881 12.595914516888547 13.645463676971298 14.290126694534825 9.815892619992304 8.69524187899568 9.179791932564067 9.407553397152613 
gaussian_1 gaussian_1_t3_#0 7.873472700454907 11.14689709791787 11.409123835064673 12.396320741166429 13.893993709536431 14.419948669052784 14.128242131482546 9.814444171832394 8.758751296932653 8.86174932904915 9.735052829579432 
gaussian_1 gaussian_1_r4_#0 8.68624553123841 11.661324235912797 11.661324235912797 14.533815684411863 15.071270823487497 14.817454313914803 16.208422511909994 11.063267500376957 9.331442918230152 9.613547896282611 9.128957358347 
gaussian_1 gaussian_1_t4_#0 8.658366639470973 12.797500973915001 12.039631631850668 15.513686472319986 14.944548293904505 13.803802262373658 16.16440337509282 11.096899100117913 9.240918204098158 9.647483812571638 9.366833487068241 
gaussian_1 gaussian_1_r5_#0 8.72007633177589 11.903774542777915 11.903774542777915 15.43172356755002 14.952447076512684 15.483612262205192 15.07114269801815 11.013650738303543 9.417900656491527 9.272945442314372 10.116478539151597 
gaussian_1 gaussian_1_t5_#0 8.771247780921756 11.904416152570784 12.029708172183279 14.888650576465485 16.472864657992695 15.400119422811777 15.419653451117405 12.08659442223469 9.452221134957568 9.97962583358383 11.187005737078747 
gaussian_1 gaussian_1_r6_#0 9.379627201794394 13.633852586723775 13.633852586723775 17.669570933097656 16.82656396525992 18.267138422207275 17.211431931893376 12.442559675122265 10.07864973858175 11.064760836941224 11.50841398831434 
gaussian_1 gaussian_1_t6_#0 9.329358866006437 13.655079586382913 13.655079586382913 17.044853875109585 16.813011259529695 16.74533569216536 18.042933466222312 11.627561236044626 10.186148071556566 10.553473221759223 13.23210210668435 
gaussian_1 gaussian_1_r7_#0 9.148321523717456 12.561556555524827 13.437981936006363 17.671013394629764 17.781652757648803 17.036635166006043 18.666294149694693 12.39003009342609 9.801527851832423 10.362673396721087 10.514160796446792 
gaussian_1 gaussian_1_t7_#0 9.181725590897333 13.428469857203291 13.330009417763751 16.6925952977956 17.496487124793738 16.2580565975029 19.127876056912534 12.520120615428363 9.784452520326159 10.362834420965067 11.380639740175505 
gaussian_1 gaussian_1_r8_#0 9.632494329259455 16.531603346442783 15.738584232162497 18.588934066076117 19.230028886755942 17.752250909318697 19.236499548906814 12.560646723360394 10.434842325990884 10.42975552859005 11.2846490887309 
gaussian_1 gaussian_1_t8_#0 9.64451872815843 15.986646257223553 14.611122036299001 21.137725162596144 18.49384096973439 19.446948095430997 22.28483624935901 12.20933584857322 10.006769904704264 10.842355228062429 10.979272113170033 
gaussian_1 gaussian_1_r9_#0 10.008134577082057 17.631634292260745 16.073385466127746 17.868298160983088 16.84444526440044 20.651042925897023 20.401374414230467 12.460591368064657 10.782181993062073 12.322311095672715 11.864890324525087 
gaussian_1 gaussian_1_t9_#0 9.922993897442682 18.77045166974372 14.714397453903862 21.981338399092515 22.95749485184975 19.037518964293497 18.36557417256764 12.941997934240183 10.824161722786782 10.426662601934284 12.534697399232746 
circuit_20_pr226 circuit_20_pr226 32578.705454403804 33839.06254147783 32578.705454403804 77879.10062291523 32578.705454403804 81096.72740765807 100277.9303919305 48595.94442216376 34479.230280313925 42593.7704965916 35246.33592028743 
circuit_20_pr226 circuit_20_pr226_r1_#0 43143.111923538156 46095.890914568765 45161.2927167209 70479.68357240596 58159.18139360053 117055.6415787939 100589.1664806597 59175.623676529634 44931.48508650032 53158.17696572595 47094.60965250845 
circuit_20_pr226 circuit_20_pr226_t1_#0 43679.6045608276 48088.72324634635 48088.72324634635 79886.10732619211 61507.37691548531 80486.00457672369 105079.21330761688 57420.56866288173 47174.49546779864 44314.13022190368 46042.13566037905 
circuit_20_pr226 circuit_20_pr226_r2_#0 43601.264337625194 58690.15362253616 57423.0915491977 115706.70506656397 111982.38680533838 97644.35543984128 99715.98632460074 53349.94221000849 47074.02090856014 54686.0091503181 58862.31006649283 
circuit_20_pr226 circuit_20_pr226_t2_#0 45264.96145702795 60878.98166123785 60878.98166123785 87156.2823718774 97496.76577195858 124928.76831109036 112785.11301723875 56840.7804877342 45757.83587615802 45661.78393978469 49340.19927327444 
circuit_20_pr226 circuit_20_pr226_r3_#0 44803.342337416885 106500.20517887054 58441.326873410726 121362.17647035747 119160.09682592718 140267.94689748736 134103.7333705827 53927.53046777497 44932.89848420366 53596.884029512235 59590.21621828637 
circuit_20_pr226 circuit_20_pr226_t3_#0 46815.73170922233 92085.87575245602 67887.42354960546 93409.34471703458 90847.48417709979 123066.27464165585 139628.22658160323 63227.57555727056 47723.493296027234 49346.33609174172 48638.00361581928 
circuit_20_pr226 circuit_20_pr226_r4_#0 45133.87266227649 69157.2091937942 57027.27677328119 164029.4319581065 115460.41061475007 137316.35377800066 117323.13014498317 61331.036962258826 46414.24161589121 56627.328167026455 55404.60447267857 
circuit_20_pr226 circuit_20_pr226_t4_#0 46952.394120198296 59630.49685520932 55374.944134157275 137032.48016177808 112352.43087353309 113012.16411228357 133810.4984886027 62710.39446216634 48330.22503277833 49303.5361077406 64782.389988737035 
circuit_20_pr226 circuit_20_pr226_r5_#0 46296.66607372218 67171.35451024408 55501.86081857376 136438.82264835105 142141.82617339346 131190.53292889064 125364.44265872957 62032.64092791676 47122.65144792237 57702.0734260378 59649.26908366894 
circuit_20_pr226 circuit_20_pr226_t5_#0 45804.98340880486 71529.76615809878 54809.04579018216 115855.64808743652 137400.9528549817 126729.5775460444 140672.9994643752 59011.402858885376 46420.12112056876 47601.38300055714 64390.357229708745 
circuit_20_pr226 circuit_20_pr226_r6_#0 43151.2676050051 99528.90057514852 61669.099595997744 135628.3105254796 123432.62400438858 144185.0685741342 118942.11327805003 50067.12693864307 43483.89318305377 54244.018961497466 47263.767227669436 
circuit_20_pr226 circuit_20_pr226_t6_#0 44019.471263975094 131097.9238703122 62673.797647891995 118447.86111126727 134063.93632456224 126895.82242851991 105197.01205170457 60020.624286834456 44783.13304031747 47093.06914001433 56779.01957044699 
circuit_20_pr226 circuit_20_pr226_r7_#0 43167.62527251566 57734.70339670842 57734.70339670842 80423.08850254463 78544.71905188532 87711.26673844704 89270.33277099198 52473.14617034017 43914.0472347483 54082.8163281701 45640.39044161137 
circuit_20_pr226 circuit_20_pr226_t7_#0 43747.86662715778 55808.52754206258 58343.93459474376 89023.73843377558 102022.70899379946 87016.88617191535 96488.97681877202 58263.12185765478 44661.12135324345 49808.949216423905 47823.77722887534 
circuit_20_pr226 circuit_20_pr226_r8_#0 41066.66935628658 76121.52072239835 46611.01272379522 95980.62043216452 96882.33949254348 80833.74956320603 78837.70768129504 45728.837977031886 41100.60296905096 42461.3143718896 45222.626701783134 
circuit_20_pr226 circuit_20_pr226_t8_#0 41601.91404431386 66556.97649882769 47816.79270736624 75182.91156209867 91322.97588724447 78368.33517227562 73205.57489634582 45506.55686277086 41885.47605374652 43079.651401367024 45948.66018730509 
circuit_20_pr226 circuit_20_pr226_r9_#0 40046.73827823757 42413.91385503046 41575.67717893181 42541.96819194691 45851.1613824902 43790.6591023392 42604.826761970355 40913.47003842217 40422.340980232766 40255.73270200773 41191.44093788599 
circuit_20_pr226 circuit_20_pr226_t9_#0 40479.33691435055 46210.69658897564 42740.37340880582 46731.05906169336 42928.29482527137 43429.12302374483 43459.37212627785 41914.85313679622 40723.660880774354 40889.70965888192 41941.119158889305 
