Inst_a,Inst_b,Distance
seed2,seed2_r7_#2,-0.9597886558840283
seed2,seed2_r7_#2,-0.9082790235427781
seed2,seed2_t7_#2,-0.9607572545865656
seed2,seed2_t7_#2,-1.032946144442859
seed2,seed2_t7_#2,-0.9781146706210795
seed2,seed2_r8_#0,-0.9744007059585615
seed2,seed2_r8_#0,-0.9459789592354589
seed2,seed2_r8_#0,-0.9905610698109997
seed2,seed2_t8_#0,-0.9514346313283407
seed2,seed2_t8_#0,-1.0475649307365023
seed2,seed2_t8_#0,-0.9515484696882311
seed2,seed2_r8_#1,-0.843371776702811
seed2,seed2_r8_#1,-0.8484936077261682
seed2,seed2_r8_#1,-0.9208782893134211
seed2,seed2_t8_#1,-0.9924863969095923
seed2,seed2_t8_#1,-0.9490454927203053
seed2,seed2_t8_#1,-0.9445995789009299
seed2,seed2_r8_#2,-0.9488178720749887
seed2,seed2_r8_#2,-0.9990634743785951
seed2,seed2_r8_#2,-1.0241446217238954
seed2,seed2_t8_#2,-0.8709904557187182
seed2,seed2_t8_#2,-0.9865979217696664
seed2,seed2_t8_#2,-0.9959180642368621
seed2,seed2_r9_#0,-0.9442355217120435
seed2,seed2_r9_#0,-0.9619656435245614
seed2,seed2_r9_#0,-0.9801808920371724
seed2,seed2_t9_#0,-0.9981456404150376
seed2,seed2_t9_#0,-0.9972606529567455
seed2,seed2_t9_#0,-1.0120750145400197
seed2,seed2_r9_#1,-0.9465499816608202
seed2,seed2_r9_#1,-0.9064392732798205
seed2,seed2_r9_#1,-1.010861289487714
seed2,seed2_t9_#1,-0.9827392819554672
seed2,seed2_t9_#1,-1.0067717987811289
seed2,seed2_t9_#1,-1.0041166528526837
seed2,seed2_r9_#2,-0.9742479472943786
seed2,seed2_r9_#2,-0.967486831027087
seed2,seed2_r9_#2,-0.9756950945268327
seed2,seed2_t9_#2,-1.0058335481779817
seed2,seed2_t9_#2,-0.9586362793977687
seed2,seed2_t9_#2,-0.9011220000689738
seed2,berlin52-2_r1_#0,-0.9184531956811105
seed2,berlin52-2_r1_#0,-0.9200459886668495
seed2,berlin52-2_r1_#0,-0.9459226810635594
seed2,berlin52-2_r1_#1,-0.9089673715954731
seed2,berlin52-2_r1_#1,-0.9473413766544108
seed2,berlin52-2_r1_#1,-0.9229522821430727
seed2,berlin52-2_r1_#2,-0.897026517375521
seed2,berlin52-2_r1_#2,-0.9537714433150577
seed2,berlin52-2_r1_#2,-0.9841843762816966
seed2,eil51-1_r1_#0,-0.9252531026317302
seed2,eil51-1_r1_#0,-0.8895026542376603
seed2,eil51-1_r1_#0,-0.8655355892535282
seed2,eil51-1_r1_#1,-0.8617653841714986
seed2,eil51-1_r1_#1,-0.9052259621286158
seed2,eil51-1_r1_#1,-0.92954423026158
seed2,eil51-1_r1_#2,-0.9230505834593886
seed2,eil51-1_r1_#2,-1.007387549037859
seed2,eil51-1_r1_#2,-0.9645196350926522
seed2,seed0_r1_#0,-0.8998096018099027
seed2,seed0_r1_#0,-0.9900959943399541
seed2,seed0_r1_#0,-0.9917880326383757
seed2,seed0_r1_#1,-0.9161134051908196
seed2,seed0_r1_#1,-0.9415136442276615
seed2,seed0_r1_#1,-0.9245443307092485
seed2,seed0_r1_#2,-0.9959260360005728
seed2,seed0_r1_#2,-1.0100630519257696
seed2,seed0_r1_#2,-1.0032252293576063
seed2,seed1_r1_#0,-0.8402929024004121
seed2,seed1_r1_#0,-0.9656737698126099
seed2,seed1_r1_#0,-0.8957465302124388
seed2,seed1_r1_#1,-0.977110281185969
seed2,seed1_r1_#1,-0.8980501044689255
seed2,seed1_r1_#1,-1.035064020620297
seed2,seed1_r1_#2,-0.9213994858758044
seed2,seed1_r1_#2,-0.9279898819183874
seed2,seed1_r1_#2,-0.9089148118349912
berlin52-2,seed3_r1_#0,-0.8893167888757854
berlin52-2,seed3_r1_#0,-0.8669004609483053
berlin52-2,seed3_r1_#0,-0.8617281248040696
berlin52-2,seed3_r1_#1,-0.9439408544668492
berlin52-2,seed3_r1_#1,-0.8936853627482707
berlin52-2,seed3_r1_#1,-0.9551633707129676
berlin52-2,seed3_r1_#2,-0.8803346257989442
berlin52-2,seed3_r1_#2,-0.9664334165309658
berlin52-2,seed3_r1_#2,-0.9285830902604129
berlin52-2,seed4_r1_#0,-0.9010922572379203
berlin52-2,seed4_r1_#0,-0.9104213493027277
berlin52-2,seed4_r1_#0,-0.8609939257977881
berlin52-2,seed4_r1_#1,-0.9401824103451928
berlin52-2,seed4_r1_#1,-0.9079791605864036
berlin52-2,seed4_r1_#1,-1.0059774871996718
berlin52-2,seed4_r1_#2,-0.9295484540377794
berlin52-2,seed4_r1_#2,-0.9183198747257117
berlin52-2,seed4_r1_#2,-0.9272968031848279
berlin52-2,seed2_r1_#0,-0.8972725372635797
berlin52-2,seed2_r1_#0,-0.9027790027970157
berlin52-2,seed2_r1_#0,-0.8911452036724963
berlin52-2,seed2_r1_#1,-0.914239012738314
berlin52-2,seed2_r1_#1,-0.8745626233307602
berlin52-2,seed2_r1_#1,-0.8802457002421373
berlin52-2,seed2_r1_#2,-0.9828804775000461
berlin52-2,seed2_r1_#2,-0.8953220379199822
berlin52-2,seed2_r1_#2,-0.8970476486817334
berlin52-2,berlin52-2_r0_#0,-1.0186704379334
berlin52-2,berlin52-2_r0_#0,-0.9734875525113454
berlin52-2,berlin52-2_r0_#0,-1.0162074674611645
berlin52-2,berlin52-2_r1_#0,-0.9052251868826533
berlin52-2,berlin52-2_r1_#0,-0.9576507956200093
berlin52-2,berlin52-2_r1_#0,-0.9327278437754118
berlin52-2,berlin52-2_t1_#0,-1.0124123040543906
berlin52-2,berlin52-2_t1_#0,-0.975882960958937
berlin52-2,berlin52-2_t1_#0,-0.9864952819310833
berlin52-2,berlin52-2_r1_#1,-0.9977566528808406
berlin52-2,berlin52-2_r1_#1,-0.9901153824996104
berlin52-2,berlin52-2_r1_#1,-0.9407248243956101
berlin52-2,berlin52-2_t1_#1,-1.0220101688564174
berlin52-2,berlin52-2_t1_#1,-0.9958225628393191
berlin52-2,berlin52-2_t1_#1,-1.0354327446377813
berlin52-2,berlin52-2_r1_#2,-0.9230708890490373
berlin52-2,berlin52-2_r1_#2,-0.9815678048952716
berlin52-2,berlin52-2_r1_#2,-0.9469729555449775
berlin52-2,berlin52-2_t1_#2,-0.9737301472862026
berlin52-2,berlin52-2_t1_#2,-1.0211689943607394
berlin52-2,berlin52-2_t1_#2,-1.0064917461139324
berlin52-2,berlin52-2_r2_#0,-0.9741560746690765
berlin52-2,berlin52-2_r2_#0,-0.9214454400150487
berlin52-2,berlin52-2_r2_#0,-0.8949460862431444
berlin52-2,berlin52-2_t2_#0,-0.9701285624193718
berlin52-2,berlin52-2_t2_#0,-1.006828585927812
berlin52-2,berlin52-2_t2_#0,-0.9701042421933811
berlin52-2,berlin52-2_r2_#1,-0.9761365993224533
berlin52-2,berlin52-2_r2_#1,-0.8326651888434926
berlin52-2,berlin52-2_r2_#1,-0.7918539153786222
berlin52-2,berlin52-2_t2_#1,-0.9692166993352376
berlin52-2,berlin52-2_t2_#1,-0.9515032085256203
berlin52-2,berlin52-2_t2_#1,-0.9581703188785866
berlin52-2,berlin52-2_r2_#2,-0.9111504145220513
berlin52-2,berlin52-2_r2_#2,-0.9315295589867508
berlin52-2,berlin52-2_r2_#2,-0.9478545486526704
berlin52-2,berlin52-2_t2_#2,-0.9476109499438596
berlin52-2,berlin52-2_t2_#2,-0.9731351372886308
berlin52-2,berlin52-2_t2_#2,-0.991317535519461
berlin52-2,berlin52-2_r3_#0,-0.957479530241943
berlin52-2,berlin52-2_r3_#0,-0.9554880590754988
berlin52-2,berlin52-2_r3_#0,-0.951363283995311
berlin52-2,berlin52-2_t3_#0,-0.9972862154852632
berlin52-2,berlin52-2_t3_#0,-0.8678466019108304
berlin52-2,berlin52-2_t3_#0,-0.937933052264835
berlin52-2,berlin52-2_r3_#1,-0.8380351973299344
berlin52-2,berlin52-2_r3_#1,-0.9583193375700277
berlin52-2,berlin52-2_r3_#1,-0.9199164770553179
berlin52-2,berlin52-2_t3_#1,-0.951776982226803
berlin52-2,berlin52-2_t3_#1,-0.9308967634260379
berlin52-2,berlin52-2_t3_#1,-0.9592748260071351
berlin52-2,berlin52-2_r3_#2,-0.9021824773916542
berlin52-2,berlin52-2_r3_#2,-0.9013023271567184
berlin52-2,berlin52-2_r3_#2,-0.8193924659708135
berlin52-2,berlin52-2_t3_#2,-0.998592247672049
berlin52-2,berlin52-2_t3_#2,-0.9572946856801612
berlin52-2,berlin52-2_t3_#2,-0.9550832492035559
berlin52-2,berlin52-2_r4_#0,-0.9174089540803779
berlin52-2,berlin52-2_r4_#0,-0.8875188299454806
berlin52-2,berlin52-2_r4_#0,-0.9627209185317496
berlin52-2,berlin52-2_t4_#0,-0.9180436446854436
berlin52-2,berlin52-2_t4_#0,-0.9466582532163268
berlin52-2,berlin52-2_t4_#0,-0.9385770509484678
berlin52-2,berlin52-2_r4_#1,-0.8488744551407423
berlin52-2,berlin52-2_r4_#1,-0.943646887384631
berlin52-2,berlin52-2_r4_#1,-0.9294036669869143
berlin52-2,berlin52-2_t4_#1,-0.9078754957711874
berlin52-2,berlin52-2_t4_#1,-0.9044694651116856
berlin52-2,berlin52-2_t4_#1,-0.9637305430997999
berlin52-2,berlin52-2_r4_#2,-0.8535591876317883
berlin52-2,berlin52-2_r4_#2,-0.9480763013712672
berlin52-2,berlin52-2_r4_#2,-0.8774294760693507
berlin52-2,berlin52-2_t4_#2,-0.9977063842690305
berlin52-2,berlin52-2_t4_#2,-0.8914868214121603
berlin52-2,berlin52-2_t4_#2,-0.8936660988861993
berlin52-2,berlin52-2_r5_#0,-0.8439820718495676
berlin52-2,berlin52-2_r5_#0,-0.9377473762970916
berlin52-2,berlin52-2_r5_#0,-0.833203987713024
berlin52-2,berlin52-2_t5_#0,-0.941859584365583
berlin52-2,berlin52-2_t5_#0,-0.9516494175348347
berlin52-2,berlin52-2_t5_#0,-0.9496610154046017
berlin52-2,berlin52-2_r5_#1,-0.9163856526395203
berlin52-2,berlin52-2_r5_#1,-0.9310035973536946
berlin52-2,berlin52-2_r5_#1,-0.8705764584664363
berlin52-2,berlin52-2_t5_#1,-0.9771144052040911
berlin52-2,berlin52-2_t5_#1,-0.9580849613758535
berlin52-2,berlin52-2_t5_#1,-0.9486314538508478
berlin52-2,berlin52-2_r5_#2,-0.9104862299437402
berlin52-2,berlin52-2_r5_#2,-0.8854591861527583
berlin52-2,berlin52-2_r5_#2,-0.9108042065451583
berlin52-2,berlin52-2_t5_#2,-0.9594775825306949
berlin52-2,berlin52-2_t5_#2,-0.9092645188281723
berlin52-2,berlin52-2_t5_#2,-0.9687160544592239
berlin52-2,berlin52-2_r6_#0,-0.8231415725885001
berlin52-2,berlin52-2_r6_#0,-0.7614376737242872
berlin52-2,berlin52-2_r6_#0,-0.9314758132731842
berlin52-2,berlin52-2_t6_#0,-0.9333097254775067
berlin52-2,berlin52-2_t6_#0,-0.9377173257447455
berlin52-2,berlin52-2_t6_#0,-0.91918744237632
berlin52-2,berlin52-2_r6_#1,-0.8671064527552546
berlin52-2,berlin52-2_r6_#1,-0.9184402981702304
berlin52-2,berlin52-2_r6_#1,-0.8504178837819383
berlin52-2,berlin52-2_t6_#1,-0.9623967409889294
berlin52-2,berlin52-2_t6_#1,-0.9301357598565387
berlin52-2,berlin52-2_t6_#1,-0.924385235104652
berlin52-2,berlin52-2_r6_#2,-0.8339968308224366
berlin52-2,berlin52-2_r6_#2,-0.9420034096466952
berlin52-2,berlin52-2_r6_#2,-0.8863178083185272
berlin52-2,berlin52-2_t6_#2,-0.8957188232323486
berlin52-2,berlin52-2_t6_#2,-0.9185883371084997
berlin52-2,berlin52-2_t6_#2,-0.9276530802031611
berlin52-2,berlin52-2_r7_#0,-0.8159724902308743
berlin52-2,berlin52-2_r7_#0,-0.7331476803282746
berlin52-2,berlin52-2_r7_#0,-0.932125419122646
berlin52-2,berlin52-2_t7_#0,-0.8492786238121444
berlin52-2,berlin52-2_t7_#0,-0.9468832009638337
berlin52-2,berlin52-2_t7_#0,-0.8638820056992608
berlin52-2,berlin52-2_r7_#1,-0.9493308638120124
berlin52-2,berlin52-2_r7_#1,-0.7312949882501858
berlin52-2,berlin52-2_r7_#1,-0.8787271998024531
berlin52-2,berlin52-2_t7_#1,-0.9277176091641844
berlin52-2,berlin52-2_t7_#1,-0.9500318325461494
berlin52-2,berlin52-2_t7_#1,-0.9377102378203952
berlin52-2,berlin52-2_r7_#2,-0.8751825107198044
berlin52-2,berlin52-2_r7_#2,-0.7229539326222784
berlin52-2,berlin52-2_r7_#2,-0.8481722195077905
berlin52-2,berlin52-2_t7_#2,-0.9791384806257342
berlin52-2,berlin52-2_t7_#2,-0.8952768233341861
berlin52-2,berlin52-2_t7_#2,-0.9284540423101697
berlin52-2,berlin52-2_r8_#0,-0.817651721224732
berlin52-2,berlin52-2_r8_#0,-0.7079067166853414
berlin52-2,berlin52-2_r8_#0,-0.7196315804594939
berlin52-2,berlin52-2_t8_#0,-0.8560844250771749
berlin52-2,berlin52-2_t8_#0,-0.9878813271032594
berlin52-2,berlin52-2_t8_#0,-1.026121725947537
berlin52-2,berlin52-2_r8_#1,-0.803071583055948
berlin52-2,berlin52-2_r8_#1,-0.6666484362226971
berlin52-2,berlin52-2_r8_#1,-0.789687399286856
berlin52-2,berlin52-2_t8_#1,-0.972712451640183
berlin52-2,berlin52-2_t8_#1,-0.9499019647323197
berlin52-2,berlin52-2_t8_#1,-0.9489368508659117
berlin52-2,berlin52-2_r8_#2,-0.7369756947519095
berlin52-2,berlin52-2_r8_#2,-0.8080215427062428
berlin52-2,berlin52-2_r8_#2,-0.8005580352216601
berlin52-2,berlin52-2_t8_#2,-0.9285442245760649
berlin52-2,berlin52-2_t8_#2,-0.9170504991577704
berlin52-2,berlin52-2_t8_#2,-1.0045222216062721
berlin52-2,berlin52-2_r9_#0,-0.9417011767649976
berlin52-2,berlin52-2_r9_#0,-0.954533257018668
berlin52-2,berlin52-2_r9_#0,-0.9342976229105121
berlin52-2,berlin52-2_t9_#0,-0.8848697218062938
berlin52-2,berlin52-2_t9_#0,-0.9414966117253403
berlin52-2,berlin52-2_t9_#0,-0.9047641167472087
berlin52-2,berlin52-2_r9_#1,-0.9624504805833566
berlin52-2,berlin52-2_r9_#1,-0.9272818346359197
berlin52-2,berlin52-2_r9_#1,-0.9525601932351535
berlin52-2,berlin52-2_t9_#1,-0.967112016743032
berlin52-2,berlin52-2_t9_#1,-1.0154651202071228
berlin52-2,berlin52-2_t9_#1,-0.9579348840740238
berlin52-2,berlin52-2_r9_#2,-0.9579773306154062
berlin52-2,berlin52-2_r9_#2,-0.9622751655617101
berlin52-2,berlin52-2_r9_#2,-0.9456133295409603
berlin52-2,berlin52-2_t9_#2,-0.9340182653676493
berlin52-2,berlin52-2_t9_#2,-0.9359444784592187
berlin52-2,berlin52-2_t9_#2,-0.9095622329630655
berlin52-2,eil51-1_r1_#0,-0.909218828252341
berlin52-2,eil51-1_r1_#0,-0.9420529546057386
berlin52-2,eil51-1_r1_#0,-0.9110985137176347
berlin52-2,eil51-1_r1_#1,-0.9414134545427766
berlin52-2,eil51-1_r1_#1,-0.8893923285072787
berlin52-2,eil51-1_r1_#1,-0.7754690177514967
berlin52-2,eil51-1_r1_#2,-0.9160027758783122
berlin52-2,eil51-1_r1_#2,-0.8811363428689676
berlin52-2,eil51-1_r1_#2,-0.8849999247389664
berlin52-2,seed0_r1_#0,-0.8785386884173343
berlin52-2,seed0_r1_#0,-0.8879135653067227
berlin52-2,seed0_r1_#0,-0.9719239418855156
berlin52-2,seed0_r1_#1,-0.8681244080768231
berlin52-2,seed0_r1_#1,-0.8946215719141872
berlin52-2,seed0_r1_#1,-0.8600120055302497
berlin52-2,seed0_r1_#2,-0.8903782985901919
berlin52-2,seed0_r1_#2,-0.9034197445226296
berlin52-2,seed0_r1_#2,-0.9181092836417442
berlin52-2,seed1_r1_#0,-0.9179005340600238
berlin52-2,seed1_r1_#0,-0.9072754258388372
berlin52-2,seed1_r1_#0,-0.9582727858097699
berlin52-2,seed1_r1_#1,-0.8764088778650596
berlin52-2,seed1_r1_#1,-0.847908961788856
berlin52-2,seed1_r1_#1,-0.8686420617638221
berlin52-2,seed1_r1_#2,-0.8533462765106945
berlin52-2,seed1_r1_#2,-0.8340790697367091
berlin52-2,seed1_r1_#2,-0.8485966553369154
eil51-1,seed3_r1_#0,-0.836255940582298
eil51-1,seed3_r1_#0,-0.8530119660401385
eil51-1,seed3_r1_#0,-0.9297786555148542
eil51-1,seed3_r1_#1,-0.7849946861698336
eil51-1,seed3_r1_#1,-0.8293356658008734
eil51-1,seed3_r1_#1,-0.8878609478375767
eil51-1,seed3_r1_#2,-0.8038044793684589
eil51-1,seed3_r1_#2,-0.8650156335061419
eil51-1,seed3_r1_#2,-0.8120313683787278
eil51-1,seed4_r1_#0,-0.8058935054629442
eil51-1,seed4_r1_#0,-0.8522128721208819
eil51-1,seed4_r1_#0,-0.8773888111512774
eil51-1,seed4_r1_#1,-0.8230581046585321
eil51-1,seed4_r1_#1,-0.9612103960386191
eil51-1,seed4_r1_#1,-0.8354002877207852
eil51-1,seed4_r1_#2,-0.8572750184792285
eil51-1,seed4_r1_#2,-0.8536661291647603
eil51-1,seed4_r1_#2,-0.8619557170693211
eil51-1,seed2_r1_#0,-0.9036932682252716
eil51-1,seed2_r1_#0,-0.9111799600981096
eil51-1,seed2_r1_#0,-0.8841458698564009
eil51-1,seed2_r1_#1,-0.955301193618703
eil51-1,seed2_r1_#1,-0.9087982875643634
eil51-1,seed2_r1_#1,-0.9258471874423495
eil51-1,seed2_r1_#2,-0.893504738882158
eil51-1,seed2_r1_#2,-0.85828453114353
eil51-1,seed2_r1_#2,-0.8981391218846331
eil51-1,berlin52-2_r1_#0,-0.775097241736334
eil51-1,berlin52-2_r1_#0,-0.918086932064867
eil51-1,berlin52-2_r1_#0,-0.8614025318119269
eil51-1,berlin52-2_r1_#1,-0.8990879210963496
eil51-1,berlin52-2_r1_#1,-0.8875593725971257
eil51-1,berlin52-2_r1_#1,-0.9304664044334281
eil51-1,berlin52-2_r1_#2,-0.8962743222927332
eil51-1,berlin52-2_r1_#2,-0.9191150274957072
eil51-1,berlin52-2_r1_#2,-0.929057985379712
eil51-1,eil51-1_r0_#0,-0.9670689720861325
eil51-1,eil51-1_r0_#0,-0.9458737629590788
eil51-1,eil51-1_r0_#0,-1.0447418031017914
eil51-1,eil51-1_r1_#0,-0.9442483187262971
eil51-1,eil51-1_r1_#0,-0.9789026339381136
eil51-1,eil51-1_r1_#0,-0.9613763522891873
eil51-1,eil51-1_t1_#0,-0.9650730078985126
eil51-1,eil51-1_t1_#0,-0.9688141128035042
eil51-1,eil51-1_t1_#0,-0.9829849677173137
eil51-1,eil51-1_r1_#1,-0.9436283183209013
eil51-1,eil51-1_r1_#1,-0.9544486239943614
eil51-1,eil51-1_r1_#1,-0.9434603925144883
eil51-1,eil51-1_t1_#1,-0.9736960439242798
eil51-1,eil51-1_t1_#1,-1.0218452492729673
eil51-1,eil51-1_t1_#1,-0.9900215894041207
eil51-1,eil51-1_r1_#2,-0.9737536247727223
eil51-1,eil51-1_r1_#2,-0.8969849126324927
eil51-1,eil51-1_r1_#2,-0.9038101786072343
eil51-1,eil51-1_t1_#2,-0.9748664237666013
eil51-1,eil51-1_t1_#2,-1.0121342743791526
eil51-1,eil51-1_t1_#2,-1.0097965525580805
eil51-1,eil51-1_r2_#0,-0.8863350261034515
eil51-1,eil51-1_r2_#0,-0.9217042774341742
eil51-1,eil51-1_r2_#0,-0.8658375013868265
eil51-1,eil51-1_t2_#0,-0.9383900149601201
eil51-1,eil51-1_t2_#0,-1.0018803212897636
eil51-1,eil51-1_t2_#0,-0.9196592164020663
eil51-1,eil51-1_r2_#1,-0.9397660941420145
eil51-1,eil51-1_r2_#1,-0.892393259154498
eil51-1,eil51-1_r2_#1,-0.9613251686984624
eil51-1,eil51-1_t2_#1,-1.0445178849100327
eil51-1,eil51-1_t2_#1,-1.0127509619476567
eil51-1,eil51-1_t2_#1,-0.997096724246172
eil51-1,eil51-1_r2_#2,-0.9155684677936216
eil51-1,eil51-1_r2_#2,-0.832453227741942
eil51-1,eil51-1_r2_#2,-0.9187391575683752
eil51-1,eil51-1_t2_#2,-1.01653801657742
eil51-1,eil51-1_t2_#2,-0.9868691680133167
eil51-1,eil51-1_t2_#2,-1.0068944921276537
eil51-1,eil51-1_r3_#0,-0.9108743835767219
eil51-1,eil51-1_r3_#0,-0.7236813496471832
eil51-1,eil51-1_r3_#0,-0.8821799507022995
eil51-1,eil51-1_t3_#0,-0.9557034590292048
eil51-1,eil51-1_t3_#0,-0.9501386345133458
eil51-1,eil51-1_t3_#0,-0.9475092286098215
eil51-1,eil51-1_r3_#1,-0.8257077480559087
eil51-1,eil51-1_r3_#1,-0.924411975921954
eil51-1,eil51-1_r3_#1,-0.9906125986029608
eil51-1,eil51-1_t3_#1,-0.9956968089493713
eil51-1,eil51-1_t3_#1,-0.982158468463417
eil51-1,eil51-1_t3_#1,-1.0224789851077405
eil51-1,eil51-1_r3_#2,-0.9254137912234205
eil51-1,eil51-1_r3_#2,-0.8955198548432205
eil51-1,eil51-1_r3_#2,-0.8943634965534881
eil51-1,eil51-1_t3_#2,-0.9621291372231054
eil51-1,eil51-1_t3_#2,-0.9711323362385751
eil51-1,eil51-1_t3_#2,-0.9204691078407126
eil51-1,eil51-1_r4_#0,-0.9241286217986182
eil51-1,eil51-1_r4_#0,-0.8320223491247809
eil51-1,eil51-1_r4_#0,-0.7464686336596559
eil51-1,eil51-1_t4_#0,-0.9925034982842293
eil51-1,eil51-1_t4_#0,-0.9400948130574931
eil51-1,eil51-1_t4_#0,-0.964574830491243
eil51-1,eil51-1_r4_#1,-0.7756244569496482
eil51-1,eil51-1_r4_#1,-0.8441321808807691
eil51-1,eil51-1_r4_#1,-0.7825914557680207
eil51-1,eil51-1_t4_#1,-1.027883171417998
eil51-1,eil51-1_t4_#1,-0.8963091297025084
eil51-1,eil51-1_t4_#1,-0.9428311008261505
eil51-1,eil51-1_r4_#2,-0.7636256570576635
eil51-1,eil51-1_r4_#2,-0.7683959111735319
eil51-1,eil51-1_r4_#2,-0.8344366149065703
eil51-1,eil51-1_t4_#2,-0.9280054469664871
eil51-1,eil51-1_t4_#2,-0.9551640189126049
eil51-1,eil51-1_t4_#2,-1.023141403513046
eil51-1,eil51-1_r5_#0,-0.7829092118393131
eil51-1,eil51-1_r5_#0,-0.7721476238480428
eil51-1,eil51-1_r5_#0,-0.8595152611702005
eil51-1,eil51-1_t5_#0,-0.9698122302190516
eil51-1,eil51-1_t5_#0,-0.9170273795931286
eil51-1,eil51-1_t5_#0,-0.9568614101120241
eil51-1,eil51-1_r5_#1,-0.7162227918483135
eil51-1,eil51-1_r5_#1,-0.6801786712879956
eil51-1,eil51-1_r5_#1,-0.7404143556664815
eil51-1,eil51-1_t5_#1,-0.8912945980902658
eil51-1,eil51-1_t5_#1,-0.923688513944489
eil51-1,eil51-1_t5_#1,-0.9290406134699933
eil51-1,eil51-1_r5_#2,-0.787423322480714
eil51-1,eil51-1_r5_#2,-0.6896802942484634
eil51-1,eil51-1_r5_#2,-0.7888012819769965
eil51-1,eil51-1_t5_#2,-0.8206489426282915
eil51-1,eil51-1_t5_#2,-1.0207839992015757
eil51-1,eil51-1_t5_#2,-0.9794796231154073
eil51-1,eil51-1_r6_#0,-0.6770170674578369
eil51-1,eil51-1_r6_#0,-0.674900751058878
eil51-1,eil51-1_r6_#0,-0.7629160136657498
eil51-1,eil51-1_t6_#0,-0.9606970682650801
eil51-1,eil51-1_t6_#0,-0.9502522792919617
eil51-1,eil51-1_t6_#0,-1.075302791224307
eil51-1,eil51-1_r6_#1,-0.8521176987860202
eil51-1,eil51-1_r6_#1,-0.6532615096330434
eil51-1,eil51-1_r6_#1,-0.8623445497677125
eil51-1,eil51-1_t6_#1,-0.959781226419557
eil51-1,eil51-1_t6_#1,-0.9948284292575527
eil51-1,eil51-1_t6_#1,-0.9551793116368208
eil51-1,eil51-1_r6_#2,-0.835911003580191
eil51-1,eil51-1_r6_#2,-0.8190243388663256
eil51-1,eil51-1_r6_#2,-0.7493231199759969
eil51-1,eil51-1_t6_#2,-0.9171577519935772
eil51-1,eil51-1_t6_#2,-0.8858348494361838
eil51-1,eil51-1_t6_#2,-0.9267152960480574
eil51-1,eil51-1_r7_#0,-0.8973718519760767
eil51-1,eil51-1_r7_#0,-0.8309025698855801
eil51-1,eil51-1_r7_#0,-0.8994253512314334
eil51-1,eil51-1_t7_#0,-0.8909212815730663
eil51-1,eil51-1_t7_#0,-0.8801724029176494
eil51-1,eil51-1_t7_#0,-0.976388236446798
eil51-1,eil51-1_r7_#1,-0.8491301548650974
eil51-1,eil51-1_r7_#1,-0.8146764597372107
eil51-1,eil51-1_r7_#1,-0.7769512713491953
eil51-1,eil51-1_t7_#1,-0.914030601607876
eil51-1,eil51-1_t7_#1,-0.970299408421239
eil51-1,eil51-1_t7_#1,-0.8809458376160568
eil51-1,eil51-1_r7_#2,-0.8686228773906209
eil51-1,eil51-1_r7_#2,-0.8856400678677189
eil51-1,eil51-1_r7_#2,-0.9490377847643965
eil51-1,eil51-1_t7_#2,-0.9923480775314553
eil51-1,eil51-1_t7_#2,-0.9130282009967241
eil51-1,eil51-1_t7_#2,-0.8743786414776802
eil51-1,eil51-1_r8_#0,-0.8125209796267895
eil51-1,eil51-1_r8_#0,-0.8819642731716422
eil51-1,eil51-1_r8_#0,-0.9057518157200695
eil51-1,eil51-1_t8_#0,-0.9453525575426446
eil51-1,eil51-1_t8_#0,-0.8949370258477976
eil51-1,eil51-1_t8_#0,-0.9860405778136931
eil51-1,eil51-1_r8_#1,-0.8754497420647236
eil51-1,eil51-1_r8_#1,-0.8131883309341157
eil51-1,eil51-1_r8_#1,-0.8686877443446537
eil51-1,eil51-1_t8_#1,-0.9078559765343723
eil51-1,eil51-1_t8_#1,-0.9922629500938913
eil51-1,eil51-1_t8_#1,-0.9477684713457877
eil51-1,eil51-1_r8_#2,-0.9542439723454577
eil51-1,eil51-1_r8_#2,-0.9049992112438874
eil51-1,eil51-1_r8_#2,-0.779936773131791
eil51-1,eil51-1_t8_#2,-0.9420594049917942
eil51-1,eil51-1_t8_#2,-0.9756286148901533
eil51-1,eil51-1_t8_#2,-0.8847933183103106
eil51-1,eil51-1_r9_#0,-0.9374799376191176
eil51-1,eil51-1_r9_#0,-0.9406134599943042
eil51-1,eil51-1_r9_#0,-0.9473261863738998
eil51-1,eil51-1_t9_#0,-0.9265133968233354
eil51-1,eil51-1_t9_#0,-0.9405032097955706
eil51-1,eil51-1_t9_#0,-0.9044585349917631
eil51-1,eil51-1_r9_#1,-0.9233851344064297
eil51-1,eil51-1_r9_#1,-0.9588957170802502
eil51-1,eil51-1_r9_#1,-0.9507356569890205
eil51-1,eil51-1_t9_#1,-0.9528197782631097
eil51-1,eil51-1_t9_#1,-0.911629655498573
eil51-1,eil51-1_t9_#1,-0.9754658724076346
eil51-1,eil51-1_r9_#2,-0.9437171748877197
eil51-1,eil51-1_r9_#2,-0.9126734456111503
eil51-1,eil51-1_r9_#2,-0.9311222384976013
eil51-1,eil51-1_t9_#2,-0.9276583509186158
eil51-1,eil51-1_t9_#2,-0.889273297117261
eil51-1,eil51-1_t9_#2,-0.8535922201710928
eil51-1,seed0_r1_#0,-0.938669352419488
eil51-1,seed0_r1_#0,-0.8697785486119816
eil51-1,seed0_r1_#0,-0.9144856531072689
eil51-1,seed0_r1_#1,-0.8785998882445114
eil51-1,seed0_r1_#1,-0.9004805740967179
